date,cat_id,units_sold
2020-04-26,Category_4,2796
2020-04-26,Category_5,8302
2020-04-26,Category_6,4084
2020-04-26,Category_7,4393
2020-04-26,Category_8,4232
2020-04-27,Category_1,4450
2020-04-27,Category_2,4275
2020-04-27,Category_3,2219
2020-04-27,Category_4,2123
2020-04-27,Category_5,6088
2020-04-27,Category_6,3258
2020-04-27,Category_7,3326
2020-04-27,Category_8,3432
2020-04-28,Category_1,4299
2020-04-28,Category_2,4122
2020-04-28,Category_3,2247
2020-04-28,Category_4,2087
2020-04-28,Category_5,6479
2020-04-28,Category_6,3224
2020-04-28,Category_7,3426
2020-04-28,Category_8,3213
2020-04-29,Category_1,4309
2020-04-29,Category_2,4129
2020-04-29,Category_3,2204
2020-04-29,Category_4,2055
2020-04-29,Category_5,6138
2020-04-29,Category_6,3247
2020-04-29,Category_7,3288
2020-04-29,Category_8,3155
2020-04-30,Category_1,4364
2020-04-30,Category_2,4221
2020-04-30,Category_3,2164
2020-04-30,Category_4,2092
2020-04-30,Category_5,6378
2020-04-30,Category_6,3209
2020-04-30,Category_7,3408
2020-04-30,Category_8,3289
2020-05-01,Category_1,4314
2020-05-01,Category_2,4069
2020-05-01,Category_3,2186
2020-05-01,Category_4,2116
2020-05-01,Category_5,6215
2020-05-01,Category_6,3213
2020-05-01,Category_7,3364
2020-05-01,Category_8,3217
2020-05-02,Category_1,5506
2020-05-02,Category_2,5393
2020-05-02,Category_3,2857
2020-05-02,Category_4,2749
2020-05-02,Category_5,8271
2020-05-02,Category_6,4239
2020-05-02,Category_7,4340
2020-05-02,Category_8,4251
2020-05-03,Category_1,5468
2020-05-03,Category_2,5491
2020-05-03,Category_3,2994
2020-05-03,Category_4,2815
2020-05-03,Category_5,8352
2020-05-03,Category_6,4129
2020-05-03,Category_7,4402
2020-05-03,Category_8,4267
2020-05-04,Category_1,4340
2020-05-04,Category_2,4334
2020-05-04,Category_3,2305
2020-05-04,Category_4,2190
2020-05-04,Category_5,6214
2020-05-04,Category_6,3175
2020-05-04,Category_7,3311
2020-05-04,Category_8,3266
2020-05-05,Category_1,4210
2020-05-05,Category_2,4164
2020-05-05,Category_3,2170
2020-05-05,Category_4,2065
2020-05-05,Category_5,6090
2020-05-05,Category_6,3221
2020-05-05,Category_7,3403
2020-05-05,Category_8,3287
2020-05-06,Category_1,4231
2020-05-06,Category_2,4119
2020-05-06,Category_3,2244
2020-05-06,Category_4,2115
2020-05-06,Category_5,6356
2020-05-06,Category_6,3125
2020-05-06,Category_7,3272
2020-05-06,Category_8,3141
2020-05-07,Category_1,4188
2020-05-07,Category_2,4037
2020-05-07,Category_3,2175
2020-05-07,Category_4,2078
2020-05-07,Category_5,6047
2020-05-07,Category_6,3144
2020-05-07,Category_7,3415
2020-05-07,Category_8,3162
2020-05-08,Category_1,4284
2020-05-08,Category_2,4108
2020-05-08,Category_3,2194
2020-05-08,Category_4,2035
2020-05-08,Category_5,6199
2020-05-08,Category_6,3074
2020-05-08,Category_7,3335
2020-05-08,Category_8,3139
2020-05-09,Category_1,5319
2020-05-09,Category_2,5312
2020-05-09,Category_3,2872
2020-05-09,Category_4,2685
2020-05-09,Category_5,8030
2020-05-09,Category_6,4008
2020-05-09,Category_7,4247
2020-05-09,Category_8,4148
2020-05-10,Category_1,5514
2020-05-10,Category_2,5389
2020-05-10,Category_3,2664
2020-05-10,Category_4,2712
2020-05-10,Category_5,7916
2020-05-10,Category_6,3991
2020-05-10,Category_7,4283
2020-05-10,Category_8,3994
2020-05-11,Category_1,4145
2020-05-11,Category_2,4039
2020-05-11,Category_3,2144
2020-05-11,Category_4,2091
2020-05-11,Category_5,6135
2020-05-11,Category_6,2974
2020-05-11,Category_7,3267
2020-05-11,Category_8,3253
2020-05-12,Category_1,4190
2020-05-12,Category_2,4183
2020-05-12,Category_3,2101
2020-05-12,Category_4,2042
2020-05-12,Category_5,6050
2020-05-12,Category_6,3204
2020-05-12,Category_7,3235
2020-05-12,Category_8,3032
2020-05-13,Category_1,4236
2020-05-13,Category_2,4102
2020-05-13,Category_3,2122
2020-05-13,Category_4,2029
2020-05-13,Category_5,6055
2020-05-13,Category_6,3148
2020-05-13,Category_7,3282
2020-05-13,Category_8,3120
2020-05-14,Category_1,4174
2020-05-14,Category_2,4106
2020-05-14,Category_3,2103
2020-05-14,Category_4,1996
2020-05-14,Category_5,5998
2020-05-14,Category_6,3069
2020-05-14,Category_7,3279
2020-05-14,Category_8,3193
2020-05-15,Category_1,4210
2020-05-15,Category_2,4017
2020-05-15,Category_3,2074
2020-05-15,Category_4,2009
2020-05-15,Category_5,5930
2020-05-15,Category_6,3055
2020-05-15,Category_7,3274
2020-05-15,Category_8,3169
2020-05-16,Category_1,5278
2020-05-16,Category_2,5318
2020-05-16,Category_3,2825
2020-05-16,Category_4,2699
2020-05-16,Category_5,7578
2020-05-16,Category_6,3948
2020-05-16,Category_7,4162
2020-05-16,Category_8,3976
2020-05-17,Category_1,5382
2020-05-17,Category_2,5273
2020-05-17,Category_3,2683
2020-05-17,Category_4,2645
2020-05-17,Category_5,7727
2020-05-17,Category_6,3959
2020-05-17,Category_7,4015
2020-05-17,Category_8,3977
2020-05-18,Category_1,4160
2020-05-18,Category_2,3954
2020-05-18,Category_3,2115
2020-05-18,Category_4,1989
2020-05-18,Category_5,6005
2020-05-18,Category_6,3119
2020-05-18,Category_7,3129
2020-05-18,Category_8,3091
2020-05-19,Category_1,4189
2020-05-19,Category_2,3905
2020-05-19,Category_3,2021
2020-05-19,Category_4,1960
2020-05-19,Category_5,5819
2020-05-19,Category_6,3029
2020-05-19,Category_7,3133
2020-05-19,Category_8,3096
2020-05-20,Category_1,4000
2020-05-20,Category_2,3963
2020-05-20,Category_3,2110
2020-05-20,Category_4,1978
2020-05-20,Category_5,5893
2020-05-20,Category_6,3001
2020-05-20,Category_7,3212
2020-05-20,Category_8,3036
2020-05-21,Category_1,3985
2020-05-21,Category_2,3988
2020-05-21,Category_3,2055
2020-05-21,Category_4,2031
2020-05-21,Category_5,5828
2020-05-21,Category_6,2969
2020-05-21,Category_7,3099
2020-05-21,Category_8,3042
2020-05-22,Category_1,3905
2020-05-22,Category_2,3746
2020-05-22,Category_3,2021
2020-05-22,Category_4,1955
2020-05-22,Category_5,5738
2020-05-22,Category_6,2922
2020-05-22,Category_7,3186
2020-05-22,Category_8,3074
2020-05-23,Category_1,5182
2020-05-23,Category_2,4999
2020-05-23,Category_3,2613
2020-05-23,Category_4,2439
2020-05-23,Category_5,7459
2020-05-23,Category_6,3964
2020-05-23,Category_7,4063
2020-05-23,Category_8,3865
2020-05-24,Category_1,5201
2020-05-24,Category_2,5112
2020-05-24,Category_3,2559
2020-05-24,Category_4,2540
2020-05-24,Category_5,7631
2020-05-24,Category_6,3944
2020-05-24,Category_7,4058
2020-05-24,Category_8,3851
2020-05-25,Category_1,4043
2020-05-25,Category_2,3830
2020-05-25,Category_3,2029
2020-05-25,Category_4,1917
2020-05-25,Category_5,5720
2020-05-25,Category_6,3031
2020-05-25,Category_7,3253
2020-05-25,Category_8,2934
2020-05-26,Category_1,3904
2020-05-26,Category_2,3906
2020-05-26,Category_3,2096
2020-05-26,Category_4,1928
2020-05-26,Category_5,5690
2020-05-26,Category_6,2968
2020-05-26,Category_7,3041
2020-05-26,Category_8,3078
2020-05-27,Category_1,3975
2020-05-27,Category_2,3763
2020-05-27,Category_3,2058
2020-05-27,Category_4,1889
2020-05-27,Category_5,5591
2020-05-27,Category_6,2903
2020-05-27,Category_7,3107
2020-05-27,Category_8,2972
2020-05-28,Category_1,3996
2020-05-28,Category_2,3832
2020-05-28,Category_3,1972
2020-05-28,Category_4,1900
2020-05-28,Category_5,5683
2020-05-28,Category_6,2926
2020-05-28,Category_7,3046
2020-05-28,Category_8,3014
2020-05-29,Category_1,4039
2020-05-29,Category_2,3856
2020-05-29,Category_3,2011
2020-05-29,Category_4,1960
2020-05-29,Category_5,5664
2020-05-29,Category_6,2960
2020-05-29,Category_7,3038
2020-05-29,Category_8,2911
2020-05-30,Category_1,4979
2020-05-30,Category_2,4925
2020-05-30,Category_3,2573
2020-05-30,Category_4,2525
2020-05-30,Category_5,7333
2020-05-30,Category_6,3809
2020-05-30,Category_7,3877
2020-05-30,Category_8,3781
2020-05-31,Category_1,4908
2020-05-31,Category_2,4850
2020-05-31,Category_3,2624
2020-05-31,Category_4,2288
2020-05-31,Category_5,7146
2020-05-31,Category_6,3909
2020-05-31,Category_7,4004
2020-05-31,Category_8,3790
2020-06-01,Category_1,3863
2020-06-01,Category_2,3642
2020-06-01,Category_3,1965
2020-06-01,Category_4,1856
2020-06-01,Category_5,5634
2020-06-01,Category_6,2867
2020-06-01,Category_7,3082
2020-06-01,Category_8,2880
2020-06-02,Category_1,3866
2020-06-02,Category_2,3710
2020-06-02,Category_3,1985
2020-06-02,Category_4,1856
2020-06-02,Category_5,5606
2020-06-02,Category_6,2903
2020-06-02,Category_7,2966
2020-06-02,Category_8,2884
2020-06-03,Category_1,3838
2020-06-03,Category_2,3688
2020-06-03,Category_3,1979
2020-06-03,Category_4,1910
2020-06-03,Category_5,5606
2020-06-03,Category_6,2825
2020-06-03,Category_7,2974
2020-06-03,Category_8,2829
2020-06-04,Category_1,3728
2020-06-04,Category_2,3675
2020-06-04,Category_3,2001
2020-06-04,Category_4,1898
2020-06-04,Category_5,5491
2020-06-04,Category_6,2833
2020-06-04,Category_7,2918
2020-06-04,Category_8,2913
2020-06-05,Category_1,3708
2020-06-05,Category_2,3603
2020-06-05,Category_3,1963
2020-06-05,Category_4,1868
2020-06-05,Category_5,5520
2020-06-05,Category_6,2873
2020-06-05,Category_7,2981
2020-06-05,Category_8,2905
2020-06-06,Category_1,4888
2020-06-06,Category_2,4684
2020-06-06,Category_3,2457
2020-06-06,Category_4,2448
2020-06-06,Category_5,7251
2020-06-06,Category_6,3631
2020-06-06,Category_7,3892
2020-06-06,Category_8,3586
2020-06-07,Category_1,5009
2020-06-07,Category_2,4868
2020-06-07,Category_3,2358
2020-06-07,Category_4,2365
2020-06-07,Category_5,7000
2020-06-07,Category_6,3679
2020-06-07,Category_7,3638
2020-06-07,Category_8,3673
2020-06-08,Category_1,3689
2020-06-08,Category_2,3577
2020-06-08,Category_3,1952
2020-06-08,Category_4,1844
2020-06-08,Category_5,5381
2020-06-08,Category_6,2741
2020-06-08,Category_7,2806
2020-06-08,Category_8,2866
2020-06-09,Category_1,3610
2020-06-09,Category_2,3552
2020-06-09,Category_3,1969
2020-06-09,Category_4,1764
2020-06-09,Category_5,5233
2020-06-09,Category_6,2831
2020-06-09,Category_7,2870
2020-06-09,Category_8,2760
2020-06-10,Category_1,3675
2020-06-10,Category_2,3625
2020-06-10,Category_3,1922
2020-06-10,Category_4,1810
2020-06-10,Category_5,5363
2020-06-10,Category_6,2709
2020-06-10,Category_7,2889
2020-06-10,Category_8,2781
2020-06-11,Category_1,3667
2020-06-11,Category_2,3648
2020-06-11,Category_3,1818
2020-06-11,Category_4,1760
2020-06-11,Category_5,5199
2020-06-11,Category_6,2833
2020-06-11,Category_7,2873
2020-06-11,Category_8,2755
2020-06-12,Category_1,3649
2020-06-12,Category_2,3537
2020-06-12,Category_3,1845
2020-06-12,Category_4,1843
2020-06-12,Category_5,5226
2020-06-12,Category_6,2689
2020-06-12,Category_7,2776
2020-06-12,Category_8,2781
2020-06-13,Category_1,4801
2020-06-13,Category_2,4596
2020-06-13,Category_3,2509
2020-06-13,Category_4,2318
2020-06-13,Category_5,6795
2020-06-13,Category_6,3497
2020-06-13,Category_7,3703
2020-06-13,Category_8,3610
2020-06-14,Category_1,4748
2020-06-14,Category_2,4470
2020-06-14,Category_3,2384
2020-06-14,Category_4,2278
2020-06-14,Category_5,6697
2020-06-14,Category_6,3443
2020-06-14,Category_7,3726
2020-06-14,Category_8,3478
2020-06-15,Category_1,3539
2020-06-15,Category_2,3438
2020-06-15,Category_3,1796
2020-06-15,Category_4,1721
2020-06-15,Category_5,5213
2020-06-15,Category_6,2639
2020-06-15,Category_7,2806
2020-06-15,Category_8,2685
2020-06-16,Category_1,3475
2020-06-16,Category_2,3510
2020-06-16,Category_3,1804
2020-06-16,Category_4,1732
2020-06-16,Category_5,5217
2020-06-16,Category_6,2574
2020-06-16,Category_7,2861
2020-06-16,Category_8,2657
2020-06-17,Category_1,3472
2020-06-17,Category_2,3410
2020-06-17,Category_3,1902
2020-06-17,Category_4,1710
2020-06-17,Category_5,5043
2020-06-17,Category_6,2615
2020-06-17,Category_7,2700
2020-06-17,Category_8,2753
2020-06-18,Category_1,3509
2020-06-18,Category_2,3442
2020-06-18,Category_3,1849
2020-06-18,Category_4,1726
2020-06-18,Category_5,5202
2020-06-18,Category_6,2612
2020-06-18,Category_7,2797
2020-06-18,Category_8,2607
2020-06-19,Category_1,3542
2020-06-19,Category_2,3458
2020-06-19,Category_3,1824
2020-06-19,Category_4,1724
2020-06-19,Category_5,5100
2020-06-19,Category_6,2613
2020-06-19,Category_7,2793
2020-06-19,Category_8,2593
2020-06-20,Category_1,4608
2020-06-20,Category_2,4405
2020-06-20,Category_3,2316
2020-06-20,Category_4,2162
2020-06-20,Category_5,6511
2020-06-20,Category_6,3330
2020-06-20,Category_7,3731
2020-06-20,Category_8,3332
2020-06-21,Category_1,4476
2020-06-21,Category_2,4401
2020-06-21,Category_3,2282
2020-06-21,Category_4,2210
2020-06-21,Category_5,6482
2020-06-21,Category_6,3305
2020-06-21,Category_7,3531
2020-06-21,Category_8,3315
2020-06-22,Category_1,3484
2020-06-22,Category_2,3289
2020-06-22,Category_3,1822
2020-06-22,Category_4,1653
2020-06-22,Category_5,4985
2020-06-22,Category_6,2548
2020-06-22,Category_7,2768
2020-06-22,Category_8,2598
2020-06-23,Category_1,3434
2020-06-23,Category_2,3331
2020-06-23,Category_3,1757
2020-06-23,Category_4,1720
2020-06-23,Category_5,4938
2020-06-23,Category_6,2601
2020-06-23,Category_7,2668
2020-06-23,Category_8,2566
2020-06-24,Category_1,3422
2020-06-24,Category_2,3280
2020-06-24,Category_3,1716
2020-06-24,Category_4,1628
2020-06-24,Category_5,4823
2020-06-24,Category_6,2561
2020-06-24,Category_7,2675
2020-06-24,Category_8,2582
2020-06-25,Category_1,3239
2020-06-25,Category_2,3325
2020-06-25,Category_3,1805
2020-06-25,Category_4,1679
2020-06-25,Category_5,4750
2020-06-25,Category_6,2543
2020-06-25,Category_7,2694
2020-06-25,Category_8,2517
2020-06-26,Category_1,3402
2020-06-26,Category_2,3185
2020-06-26,Category_3,1775
2020-06-26,Category_4,1718
2020-06-26,Category_5,4759
2020-06-26,Category_6,2499
2020-06-26,Category_7,2567
2020-06-26,Category_8,2589
2020-06-27,Category_1,4402
2020-06-27,Category_2,4174
2020-06-27,Category_3,2214
2020-06-27,Category_4,2187
2020-06-27,Category_5,6077
2020-06-27,Category_6,3265
2020-06-27,Category_7,3394
2020-06-27,Category_8,3265
2020-06-28,Category_1,4286
2020-06-28,Category_2,4156
2020-06-28,Category_3,2240
2020-06-28,Category_4,2199
2020-06-28,Category_5,6366
2020-06-28,Category_6,3167
2020-06-28,Category_7,3352
2020-06-28,Category_8,3307
2020-06-29,Category_1,3290
2020-06-29,Category_2,3218
2020-06-29,Category_3,1711
2020-06-29,Category_4,1630
2020-06-29,Category_5,4786
2020-06-29,Category_6,2497
2020-06-29,Category_7,2620
2020-06-29,Category_8,2531
2020-06-30,Category_1,3255
2020-06-30,Category_2,3222
2020-06-30,Category_3,1673
2020-06-30,Category_4,1541
2020-06-30,Category_5,4781
2020-06-30,Category_6,2435
2020-06-30,Category_7,2511
2020-06-30,Category_8,2491
2020-07-01,Category_1,3248
2020-07-01,Category_2,3216
2020-07-01,Category_3,1728
2020-07-01,Category_4,1538
2020-07-01,Category_5,4602
2020-07-01,Category_6,2422
2020-07-01,Category_7,2579
2020-07-01,Category_8,2398
2020-07-02,Category_1,3282
2020-07-02,Category_2,3120
2020-07-02,Category_3,1667
2020-07-02,Category_4,1564
2020-07-02,Category_5,4764
2020-07-02,Category_6,2404
2020-07-02,Category_7,2462
2020-07-02,Category_8,2454
2020-07-03,Category_1,3317
2020-07-03,Category_2,3079
2020-07-03,Category_3,1666
2020-07-03,Category_4,1520
2020-07-03,Category_5,4573
2020-07-03,Category_6,2376
2020-07-03,Category_7,2498
2020-07-03,Category_8,2407
2020-07-04,Category_1,4197
2020-07-04,Category_2,4046
2020-07-04,Category_3,2096
2020-07-04,Category_4,2020
2020-07-04,Category_5,5849
2020-07-04,Category_6,3126
2020-07-04,Category_7,3247
2020-07-04,Category_8,3041
2020-07-05,Category_1,4033
2020-07-05,Category_2,3990
2020-07-05,Category_3,2101
2020-07-05,Category_4,2080
2020-07-05,Category_5,6055
2020-07-05,Category_6,3036
2020-07-05,Category_7,3113
2020-07-05,Category_8,3003
2020-07-06,Category_1,3187
2020-07-06,Category_2,3110
2020-07-06,Category_3,1616
2020-07-06,Category_4,1544
2020-07-06,Category_5,4559
2020-07-06,Category_6,2327
2020-07-06,Category_7,2519
2020-07-06,Category_8,2341
2020-07-07,Category_1,3186
2020-07-07,Category_2,3062
2020-07-07,Category_3,1585
2020-07-07,Category_4,1559
2020-07-07,Category_5,4471
2020-07-07,Category_6,2211
2020-07-07,Category_7,2524
2020-07-07,Category_8,2343
2020-07-08,Category_1,3026
2020-07-08,Category_2,3100
2020-07-08,Category_3,1578
2020-07-08,Category_4,1483
2020-07-08,Category_5,4484
2020-07-08,Category_6,2321
2020-07-08,Category_7,2367
2020-07-08,Category_8,2350
2020-07-09,Category_1,3129
2020-07-09,Category_2,2986
2020-07-09,Category_3,1582
2020-07-09,Category_4,1541
2020-07-09,Category_5,4499
2020-07-09,Category_6,2351
2020-07-09,Category_7,2420
2020-07-09,Category_8,2298
2020-07-10,Category_1,3112
2020-07-10,Category_2,2859
2020-07-10,Category_3,1547
2020-07-10,Category_4,1483
2020-07-10,Category_5,4430
2020-07-10,Category_6,2340
2020-07-10,Category_7,2389
2020-07-10,Category_8,2307
2020-07-11,Category_1,3981
2020-07-11,Category_2,3795
2020-07-11,Category_3,1964
2020-07-11,Category_4,1883
2020-07-11,Category_5,5530
2020-07-11,Category_6,2881
2020-07-11,Category_7,3097
2020-07-11,Category_8,2883
2020-07-12,Category_1,3889
2020-07-12,Category_2,3644
2020-07-12,Category_3,1958
2020-07-12,Category_4,1842
2020-07-12,Category_5,5626
2020-07-12,Category_6,2914
2020-07-12,Category_7,3008
2020-07-12,Category_8,2954
2020-07-13,Category_1,2961
2020-07-13,Category_2,2949
2020-07-13,Category_3,1457
2020-07-13,Category_4,1420
2020-07-13,Category_5,4309
2020-07-13,Category_6,2238
2020-07-13,Category_7,2382
2020-07-13,Category_8,2241
2020-07-14,Category_1,2923
2020-07-14,Category_2,2907
2020-07-14,Category_3,1592
2020-07-14,Category_4,1447
2020-07-14,Category_5,4310
2020-07-14,Category_6,2218
2020-07-14,Category_7,2303
2020-07-14,Category_8,2214
2020-07-15,Category_1,2916
2020-07-15,Category_2,2840
2020-07-15,Category_3,1537
2020-07-15,Category_4,1532
2020-07-15,Category_5,4185
2020-07-15,Category_6,2251
2020-07-15,Category_7,2320
2020-07-15,Category_8,2208
2020-07-16,Category_1,2897
2020-07-16,Category_2,2791
2020-07-16,Category_3,1481
2020-07-16,Category_4,1419
2020-07-16,Category_5,4188
2020-07-16,Category_6,2156
2020-07-16,Category_7,2276
2020-07-16,Category_8,2199
2020-07-17,Category_1,2922
2020-07-17,Category_2,2843
2020-07-17,Category_3,1493
2020-07-17,Category_4,1387
2020-07-17,Category_5,4041
2020-07-17,Category_6,2177
2020-07-17,Category_7,2274
2020-07-17,Category_8,2218
2020-07-18,Category_1,3817
2020-07-18,Category_2,3595
2020-07-18,Category_3,1906
2020-07-18,Category_4,1822
2020-07-18,Category_5,5498
2020-07-18,Category_6,2775
2020-07-18,Category_7,2941
2020-07-18,Category_8,2819
2020-07-19,Category_1,3776
2020-07-19,Category_2,3572
2020-07-19,Category_3,1943
2020-07-19,Category_4,1804
2020-07-19,Category_5,5333
2020-07-19,Category_6,2740
2020-07-19,Category_7,2909
2020-07-19,Category_8,2806
2020-07-20,Category_1,2814
2020-07-20,Category_2,2742
2020-07-20,Category_3,1444
2020-07-20,Category_4,1373
2020-07-20,Category_5,4035
2020-07-20,Category_6,2082
2020-07-20,Category_7,2227
2020-07-20,Category_8,2161
2020-07-21,Category_1,2837
2020-07-21,Category_2,2839
2020-07-21,Category_3,1418
2020-07-21,Category_4,1342
2020-07-21,Category_5,4137
2020-07-21,Category_6,2091
2020-07-21,Category_7,2240
2020-07-21,Category_8,2058
2020-07-22,Category_1,2863
2020-07-22,Category_2,2657
2020-07-22,Category_3,1385
2020-07-22,Category_4,1394
2020-07-22,Category_5,3998
2020-07-22,Category_6,2091
2020-07-22,Category_7,2182
2020-07-22,Category_8,2092
2020-07-23,Category_1,2686
2020-07-23,Category_2,2701
2020-07-23,Category_3,1476
2020-07-23,Category_4,1393
2020-07-23,Category_5,4093
2020-07-23,Category_6,2062
2020-07-23,Category_7,2132
2020-07-23,Category_8,2120
2020-07-24,Category_1,2696
2020-07-24,Category_2,2686
2020-07-24,Category_3,1382
2020-07-24,Category_4,1350
2020-07-24,Category_5,3992
2020-07-24,Category_6,2089
2020-07-24,Category_7,2131
2020-07-24,Category_8,2105
2020-07-25,Category_1,3593
2020-07-25,Category_2,3468
2020-07-25,Category_3,1774
2020-07-25,Category_4,1766
2020-07-25,Category_5,5059
2020-07-25,Category_6,2614
2020-07-25,Category_7,2780
2020-07-25,Category_8,2708
2020-07-26,Category_1,3485
2020-07-26,Category_2,3364
2020-07-26,Category_3,1881
2020-07-26,Category_4,1765
2020-07-26,Category_5,4926
2020-07-26,Category_6,2656
2020-07-26,Category_7,2742
2020-07-26,Category_8,2624
2020-07-27,Category_1,2728
2020-07-27,Category_2,2601
