store_id,item_id,Rule,Algorithms_Used
STORE_20,ITEM_030,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_031,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_032,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_033,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_034,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_035,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_036,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_037,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_038,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_039,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_040,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_041,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_042,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_043,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_044,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_045,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_046,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_047,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_048,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
STORE_20,ITEM_049,Rule 7,"sARIMA, STLF, TES, Theta, Simple Snaive, Weighted Snaive"
STORE_20,ITEM_050,Rule 6,"SES, Moving Average, TES, Weighted Snaive, Growth Snaive, Weighted AOA"
